FleetCode,GearGrpCode,ReDate,Lat,Lon
EU.ITA,RRFB,2016-05-22,40.8,8.18
EU.ITA,RRFB,2016-04-05,40.09470135,8.039342404
EU.ITA,RRFB,2016-08-09,40.9,8.12
EU.ITA,RRFB,2012-07-23,37.4012,8.621866667
EU.ITA,RRFB,2012-07-23,37.39613333,8.5911
EU.ITA,RRFB,2012-07-23,37.39613333,8.5911
EU.ITA,RRFB,2012-07-23,37.39613333,8.5911
EU.ITA,RRFB,2012-07-23,37.39613333,8.5911
EU.ITA,RRFB,2012-07-25,37.39613333,8.5911
EU.MLT,RRFB,2012-07-25,37.39613333,8.5911
EU.ITA,RRFB,2012-07-25,42.36988333,11.3025
EU.ITA,RRFB,2012-07-25,42.36988333,11.3025
EU.ITA,RRFB,2012-07-25,42.36988333,11.3025
EU.ITA,RRFB,2012-07-25,37.39331667,8.619633333
EU.ITA,RRFB,2012-05-04,37.39331667,8.619633333
EU.ITA,RRFB,2012-05-04,37.39331667,8.619633333
EU.ITA,RRFB,2012-05-04,37.39331667,8.619633333
EU.ITA,RRFB,2012-07-27,37.39331667,8.619633333
EU.ITA,RRFB,2012-07-27,37.39331667,8.619633333
EU.ITA,RRFB,2012-07-27,37.4012,8.621866667
EU.ITA,RRFB,2012-07-27,37.39613333,8.5911
EU.ITA,RRFB,2012-07-27,37.39613333,8.5911
EU.ITA,RRFB,2012-07-27,37.39613333,8.5911
EU.ITA,RRFB,2012-11-21,43.99038333,9.654066667
EU.ITA,RRFB,2014-10-05,43.743,13.602
EU.ITA,RRFB,2014-10-05,43.743,13.602
EU.ITA,RRFB,2016-09-25,43.45,14.2
EU.ITA,RRFB,2013-05-05,44.33888889,13.05555556
EU.ITA,RRFB,2013-07-20,43.84795,13.6836
EU.ITA,RRFB,2013-07-27,45.12215,13.07111667
EU.ITA,RRFB,2014-05-21,42.901,10.433
EU.ITA,RRFB,2013-10-12,44.81641667,12.55656667
EU.ITA,RRFB,2013-07-20,43.84795,13.6836
EU.ITA,RRFB,2014-04-25,45.01666667,12.8559448
EU.ITA,RRFB,2013-07-20,43.84795,13.6836
EU.ITA,RRFB,2013-10-12,44.81641667,12.55656667
EU.ITA,RRFB,2012-04-27,41.14498333,13.59701667
EU.ITA,RRFB,2014-05-21,42.901,10.433
EU.ITA,RRFB,2015-05-01,38.19946237,13.15952381
EU.ITA,RRFB,2016-04-17,38.19946237,13.15952381
EU.ITA,RRFB,2016-04-17,38.19946237,13.15952381
EU.ITA,RRFB,2016-04-17,38.19946237,13.15952381
EU.ITA,RRFB,2016-04-17,38.19946237,13.15952381
EU.ITA,RRFB,2013-12-14,44.16675,12.88323333
EU.ITA,RRFB,2013-12-21,44.11,12.94121667
EU.ITA,RRFB,2013-12-22,44.07546667,13.0365
EU.ITA,RRFB,2013-12-22,44.09038333,13.04146667
EU.ITA,RRFB,2013-12-22,44.08461667,13.032
EU.ITA,RRFB,2014-04-30,43.785,13.56
EU.ITA,RRFB,2014-09-30,43.826,13.701
EU.ITA,RRFB,2014-04-30,43.98,13.1
EU.ITA,RRFB,2014-09-30,43.40426357,15.48333333
EU.ITA,RRFB,2014-09-30,44.20185185,13.09099099
EU.ITA,RRFB,2013-12-04,44.5955,12.28666667
EU.ITA,RRFB,2013-12-04,41.595,12.28666667
EU.ITA,RRFB,2012-10-25,43.70983333,10.027
EU.ITA,RRFB,2013-08-23,43.52085,9.949233333
EU.ITA,RRFB,2012-10-25,43.70316667,10.027
EU.ITA,RRFB,2013-08-13,43.12215,9.55355
EU.ITA,RRFB,2013-08-23,43.52085,9.949233333
EU.ITA,RRFB,2013-08-24,43.53166667,9.963333333
EU.ITA,RRFB,2013-08-23,43.52085,9.949233333
EU.ITA,RRFB,2012-10-25,43.70983333,10.027
EU.ITA,RRFB,2012-03-25,44.73472222,12.73583333
EU.ITA,RRFB,2014-09-16,43.7762,13.7362
EU.ITA,RRFB,2014-09-14,43.7611,13.6144
EU.ITA,RRFB,2014-09-15,43.46764706,13.14204893
EU.ITA,RRFB,2013-11-01,41.30416667,9.249516667
EU.ITA,RRFB,2013-11-02,41.21738333,9.02615
EU.ITA,RRFB,2013-11-03,41.30316667,9.25045
EU.ITA,RRFB,2013-11-04,41.32238333,9.3884
EU.ITA,RRFB,2013-11-05,41.22498333,9.010733333
EU.ITA,RRFB,2013-11-06,41.21996667,9.016783333
EU.ITA,RRFB,2012-05-01,43.83833333,13.72583333
EU.ITA,RRFB,2012-05-01,43.77611111,13.53722222
EU.ITA,RRFB,2012-05-01,44.01444444,13.68527778
EU.ITA,RRFB,2013-11-10,41.14913333,9.566133333
EU.ITA,RRFB,2012-08-22,44.08111111,13.37805556
EU.ITA,RRFB,2012-10-06,44.35166667,13.37805556
EU.ITA,RRFB,2012-10-06,44.33083333,13.24166667
EU.ITA,RRFB,2013-07-21,44.40138889,13.26166667
EU.ITA,RRFB,2013-07-21,44.05472222,13.25166667
EU.ITA,RRFB,2013-09-28,43.86906667,13.61666667
EU.ITA,RRFB,2013-08-06,44.02401667,13.38841667
EU.ESP,TROL,2017-07-15,43.56666667,-1.983333333
UNCL.FLEETS,UNCL,,,
EU.ESP,BB,2012-10-31,35.93333333,-5.566666667
EU.ESP,BB,2012-11-09,35.93333333,-5.55
EU.ESP,BB,2012-11-09,35.93333333,-5.55
EU.ESP,BB,2012-11-09,35.93333333,-5.55
EU.ESP,BB,2012-11-01,35.93333333,-5.55
UNCL.FLEETS,UNCL,,,
UNCL.FLEETS,UNCL,,,
EU.ESP,BB,2013-09-06,35.956,-5.56636
EU.ESP,BB,2013-09-06,35.94557,-5.54667
UNCL,UN,,,
EU.ESP,BB,2012-10-01,42.15,3.6
EU.ESP,BB,2012-10-02,42.26666667,3.633333333
EU.ESP,BB,2012-10-08,42.36666667,3.733333333
EU.ESP,BB,2012-10-08,42.36666667,3.733333333
EU.ESP,BB,2012-10-21,35.95,-5.5
EU.ESP,BB,2012-10-20,35.95,-5.483333333
EU.ESP,BB,2012-10-18,35.95,-5.55
UNCL,UN,,,
EU.ESP,BB,2012-10-21,35.9667,-5.416666667
EU.ESP,BB,2012-10-25,35.96666667,-5.416666667
EU.ESP,BB,2012-10-26,35.98333333,-5.416666667
EU.ESP,BB,2012-10-27,36.08333333,-5.45
EU.ESP,BB,2012-11-10,35.93333333,-5.533333333
EU.ESP,BB,2012-11-10,35.93333333,-5.533333333
EU.ESP,BB,2012-11-14,35.95,-5.666666667
UNCL,UN,,,
UNCL,UN,,,
EU.ESP,BB,2013-08-26,35.955708,-5.52391
UNCL,UN,,,
UNCL.FLEETS,UNCL,,,
EU.ESP,BB,2013-09-05,35.94838,-5.59244
EU.ESP,BB,2012-10-13,35.95,-5.55
EU.ESP,BB,2012-10-13,35.95,-5.55
EU.ESP,BB,2012-10-13,35.95,-5.55
EU.ESP,BB,2012-10-14,35.95,-5.55
EU.ESP,BB,2012-10-14,35.95,-5.55
EU.ESP,BB,2012-10-16,35.95,-5.5
EU.ESP,BB,2012-10-20,35.95,-5.466666667
EU.ESP,BB,2012-10-27,36,-5.366666667
UNCL,UNCL,,,
EU.ESP,BB,2012-10-26,35.98333333,-5.416666667
UNCL.FLEETS,UNCL,,,
EU.ESP,BB,2012-10-13,35.93333333,-5.45
EU.ESP,BB,2012-10-14,35.96666667,-5.466666667
EU.ESP,BB,2012-10-18,35.95,-5.583333333
EU.ESP,BB,2012-10-26,35.96666667,-5.55
EU.ESP,BB,2012-10-31,35.93333333,-5.533333333
EU.ESP,BB,2012-10-31,35.93333333,-5.533333333
EU.ESP,BB,2013-09-07,35.9508,-5.60011
UNCL,UNCL,,,
UNCL.FLEETS,UNCL,,,
UNCL.FLEETS,UNCL,,,
UNCL,UN,,,
EU.ITA,UNCL,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-06-16,39.2333,8.3667
EU.ITA,TRAP,2013-06-16,39.2333,8.3667
EU.ITA,TRAP,2013-06-16,39.2333,8.3667
EU.ITA,TRAP,2013-06-16,39.2333,8.3667
EU.ITA,TRAP,2013-06-16,39.2333,8.3667
UNCL.FLEETS,UNCL,,,
HRV,FARM,2013-07-12,43.935,15.226388
EU.ITA,PS,2013-06-13,39.1833334,15.6833333
EU.ITA,PS,2013-06-13,39.1833334,15.6833333
EU.ITA,PS,2013-06-13,39.1833334,15.6833333
EU.ITA,PS,2013-06-13,39.1833334,15.6833333
EU.ITA,PS,2013-06-13,39.1833334,15.6833333
EU.ITA,PS,2013-06-13,39.1833334,15.6833333
EU.ITA,PS,2013-06-13,39.1833334,15.6833333
EU.ITA,SPHL,2016-11-22,38.23082,15.59708
EU.ITA,SPHL,2016-11-28,38.22212,15.58377
EU.ITA,TROL,2016-11-21,38.2309,15.5991
EU.ITA,SPHL,2016-11-22,38.23118,15.59827
EU.ITA,SPHL,2016-11-03,38.227,15.59072
EU.ITA,SPHL,2016-11-28,38.23275,15.59738
EU.ITA,SPHL,2016-11-28,38.23993,15.60595
EU.ITA,SPHL,2016-11-23,38.2221,15.5838
EU.MLT,FARM,2015-08-08,35.49,14.34
EU.MLT,FARM,2015-08-08,35.49,14.34
EU.MLT,FARM,2015-08-08,35.49,14.34
EU.MLT,FARM,2015-08-08,35.49,14.34
EU.MLT,FARM,2015-08-08,35.49,14.34
EU.MLT,FARM,2015-08-08,35.49,14.34
EU.MLT,FARM,2015-08-08,35.49,14.34
EU.MLT,FARM,2015-08-08,35.49,14.34
EU.MLT,FARM,2015-08-08,35.49,14.34
EU.MLT,FARM,2015-08-08,35.49,14.34
EU.MLT,FARM,2015-08-08,35.49,14.34
EU.MLT,FARM,2015-08-08,35.49,14.34
EU.MLT,FARM,2015-08-08,35.49,14.34
EU.MLT,FARM,2015-08-08,35.49,14.34
EU.MLT,FARM,2015-08-08,35.49,14.34
EU.MLT,FARM,2015-08-08,35.49,14.34
EU.MLT,FARM,2015-08-08,35.49,14.34
EU.MLT,FARM,2015-08-08,35.49,14.34
EU.MLT,FARM,2015-08-08,35.49,14.34
EU.MLT,FARM,2015-08-08,35.49,14.34
EU.MLT,FARM,2015-08-08,35.49,14.34
EU.MLT,FARM,2015-08-08,35.49,14.34
EU.MLT,FARM,2015-08-09,35.49,14.34
EU.MLT,FARM,2015-08-09,35.49,14.34
EU.MLT,FARM,2015-08-09,35.49,14.34
EU.MLT,FARM,2015-08-09,35.49,14.34
EU.MLT,FARM,2015-08-09,35.49,14.34
EU.MLT,FARM,2015-08-09,35.49,14.34
EU.MLT,FARM,2015-08-09,35.49,14.34
EU.MLT,FARM,2015-08-09,35.49,14.34
EU.PRT,TRAP,2013-10-26,36.867,-6.967
EU.PRT,TRAP,2013-10-26,36.867,-6.967
EU.PRT,TRAP,2013-10-26,36.867,-6.967
EU.PRT,TRAP,2014-12-03,36.867,-6.967
EU.PRT,TRAP,2013-10-26,36.867,-6.967
EU.PRT,TRAP,2013-10-26,36.867,-6.967
EU.PRT,TRAP,2013-10-26,36.867,-6.967
EU.PRT,TRAP,2014-12-03,36.867,-6.967
EU.PRT,TRAP,2014-12-03,36.867,-6.967
EU.PRT,TRAP,2014-12-03,36.867,-6.967
EU.PRT,TRAP,2014-12-03,36.867,-6.967
EU.PRT,TRAP,2015-11-12,36.867,-6.967
EU.PRT,TRAP,2015-11-12,36.867,-6.967
EU.PRT,TRAP,2015-11-12,36.867,-6.967
EU.ITA,RRFB,2015-04-12,40.71722222,14.15666667
EU.ITA,RRFB,2016-04-17,40.01305556,14.00472222
EU.ITA,RRFB,2014-07-19,43.983,13.44
EU.ITA,RRFB,2014-08-11,44.03333333,13.46666667
EU.ITA,RRFB,2014-07-19,43.983,13.44
EU.ITA,RRFB,2014-10-19,41.56666667,12.3
EU.ITA,RRFB,2014-08-16,41.68333333,12.13333333
EU.ITA,RRFB,2014-10-19,41.55,12.28333333
EU.ITA,RRFB,2015-05-17,41.7,12.11666667
EU.ITA,RRFB,2015-05-17,41.7,12.1
EU.ITA,RRFB,2015-02-02,42.5858,10.6995
EU.ITA,RRFB,2015-08-05,42.5967,10.7017
EU.ITA,RRFB,2014-11-02,43.81666667,9.95
EU.ITA,RRFB,2014-11-02,43.81666667,9.95
EU.ITA,RRFB,2015-07-19,42.5368,10.0428
EU.ITA,RRFB,2015-11-16,43.75,9.983333333
EU.ITA,RRFB,2015-09-25,43.85,9.9
EU.ITA,RRFB,2014-08-18,43.78333333,14.1
EU.ITA,RRFB,2014-08-10,43.76666667,13.86666667
EU.ITA,RRFB,2014-08-18,43.76666667,14.11666667
EU.ITA,RRFB,2014-08-10,43.68333333,14.03333333
EU.ITA,RRFB,2014-08-10,43.78333333,14.08333333
EU.ESP,TROL,2017-07-16,43.58333333,-2
EU.ITA,RRFB,2014-08-03,43.83333333,13.86666667
EU.ITA,RRFB,2016-10-30,41.13,13.607
EU.ITA,RRFB,2016-08-20,44.34,8.71
EU.ITA,RRFB,2016-08-20,44.34,8.71
EU.ITA,RRFB,2016-08-09,44.36,8.7
EU.ITA,RRFB,2016-08-26,44.36,8.75
EU.ITA,RRFB,2016-08-26,44.36,8.75
EU.ITA,RRFB,2016-08-26,44.36,8.75
EU.ITA,RRFB,2016-08-26,44.36,8.75
EU.ITA,RRFB,2016-08-27,44.34,8.71
EU.ITA,RRFB,2017-08-09,44.376,8.859
EU.ITA,RRFB,2017-08-17,44.376,8.859
EU.ITA,RRFB,2017-10-14,43.761,13.771
EU.ITA,RRFB,2017-04-22,43.691,13.918
EU.ITA,RRFB,2017-08-26,43.806,13.717
EU.ITA,RRFB,2017-10-14,43.761,13.771
EU.ITA,RRFB,2017-10-01,43.708,13.824
EU.ITA,RRFB,2017-07-29,42.932,14.372
EU.ITA,RRFB,2017-10-12,43.505,13.762
EU.ITA,RRFB,2017-10-14,43.662,13.822
EU.ITA,RRFB,2017-10-23,43.738,13.654
EU.ITA,RRFB,2017-10-22,43.738,13.654
EU.ITA,RRFB,2017-10-14,43.738,13.654
EU.ITA,RRFB,2017-10-15,43.738,13.654
EU.ITA,RRFB,2017-10-18,44.361,8.871
EU.ITA,RRFB,2017-10-10,44.361,8.871
EU.ITA,RRFB,2017-10-10,44.361,8.871
EU.ITA,RRFB,2017-10-10,44.361,8.871
EU.ITA,RR,2017-10-21,41.15,17.11666667
EU.ITA,RR,2017-10-21,41.11666667,17.15
EU.ITA,RR,2017-10-21,41.1,17.16666667
EU.ITA,RR,2017-10-21,41.1,17.16944444
CAN,RRFB,2017-09-30,45.33,-60.85
CAN,RRFB,2017-09-29,45.34,-60.82
CAN,RRFB,2017-09-20,45.36,-60.87
CAN,RRFB,2017-10-09,46,-62.1
CAN,RRFB,2017-09-06,45.83,-61.85
CAN,RRFB,2017-09-14,45.78,-62.62
CAN,RRFB,2017-09-14,45.82,-62.65
CAN,RRFB,2017-09-25,45.97,-61.62
CAN,RRFB,2017-10-07,46.01,-62.29
CAN,RRFB,2017-10-01,45.43,-60.95
CAN,RRFB,2017-10-23,45.25,-60.88
CAN,RRFB,2017-10-08,45.27,-60.88
CAN,RRFB,2017-10-03,45.98,-61.6
CAN,RRFB,2017-09-17,45.97,-61.61
CAN,RRFB,2017-09-26,45.88,-61.62
CAN,RRFB,2017-09-27,45.87,-61.62
CAN,RRFB,2017-09-30,45.82,-61.61
CAN,RRFB,2017-10-01,45.86,-61.62
CAN,RRFB,2017-09-29,45.99,-61.61
CAN,RRFB,2017-09-29,45.99,-61.61
CAN,RRFB,2017-09-29,45.99,-61.61
CAN,RRFB,2017-09-15,45.79,-62.61
CAN,RRFB,2017-09-30,45.98,-61.54
CAN,RRFB,2017-09-26,45.79,-62.66
CAN,RRFB,2017-10-04,45.98,-61.62
CAN,RRFB,2017-09-27,45.79,-62.66
CAN,RRFB,2017-08-18,46.91,-63.78
CAN,RRFB,2017-12-09,47.11,-63.89
CAN,RRFB,2017-09-13,47.11,-63.89
CAN,RRFB,2017-09-13,47.11,-63.89
CAN,RRFB,2017-08-28,46.88,-63.73
CAN,RRFB,2017-08-28,46.92,-63.73
CAN,RRFB,2017-08-30,47.13,-64.04
CAN,RRFB,2017-09-14,47.15,-64.19
CAN,RRFB,2017-09-17,47.13,-63.9
CAN,RRFB,2017-09-17,47.17,-63.95
CAN,RRFB,2017-09-22,47.15,-63.94
CAN,RRFB,2017-09-23,47.11,-63.91
CAN,RRFB,2017-09-25,47.1,-63.81
CAN,RRFB,2017-09-26,45.79,-62.64
CAN,RRFB,2017-09-26,45.79,-62.64
CAN,RRFB,2017-09-26,45.79,-62.64
CAN,RRFB,2017-09-27,45.79,-62.64
CAN,RRFB,2017-01-10,45.98,-61.66
CAN,RRFB,2017-01-10,45.98,-61.66
CAN,RRFB,2017-03-10,46.01,-62.29
CAN,RRFB,2017-10-14,46.14,-62.27
CAN,RRFB,2017-10-10,46.02,-62.27
CAN,RRFB,2017-09-28,45.98,-62.28
CAN,RRFB,2017-10-07,46.02,-62.25
CAN,RRFB,2017-10-09,46,-62.28
CAN,RRFB,2017-10-10,46,-62.28
CAN,RRFB,2017-10-07,46,-62.25
CAN,RRFB,2017-10-10,46,-62.28
UNCL.FLEETS,UNCL,2012-05-16,35.302777,-6.194444
UNCL.FLEETS,UNCL,2012-05-16,35.302777,-6.194444
UNCL.FLEETS,UNCL,2012-05-16,35.302777,-6.194444
MAR,TRAP,2012-05-14,35.30277778,-6.194444444
UNCL.FLEETS,UNCL,2012-05-16,35.302777,-6.194444
UNCL.FLEETS,UNCL,2012-05-16,35.302777,-6.194444
EU.ITA,TRAP,2013-06-19,39.2333,8.3667
EU.ITA,TRAP,2013-06-19,39.2333,8.3667
EU.ITA,TRAP,2014-06-22,39.1833,8.3
EU.ITA,TRAP,2014-06-22,39.1833,8.3
EU.ITA,TRAP,2014-06-22,39.1833,8.3
EU.ITA,TRAP,2013-06-19,39.1833,8.3
EU.ITA,TRAP,2013-06-19,39.1833,8.3
EU.ITA,TRAP,2013-06-19,39.1833,8.3
EU.ITA,TRAP,2013-06-19,39.1833,8.3
EU.ITA,TRAP,2013-06-19,39.1833,8.3
EU.ITA,TRAP,2013-06-19,39.1833,8.3
EU.ITA,TRAP,2014-06-22,39.1833,8.3
EU.ITA,TRAP,2013-06-19,39.1833,8.3
EU.ITA,TRAP,2014-06-22,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2014-06-22,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2014-06-22,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2014-06-22,39.1833,8.3
EU.ITA,TRAP,2014-06-22,39.1833,8.3
EU.ITA,TRAP,2014-06-22,39.1833,8.3
EU.ITA,TRAP,2014-06-22,39.1833,8.3
EU.ITA,TRAP,2014-06-22,39.1833,8.3
EU.ITA,TRAP,2014-06-22,39.1833,8.3
EU.ITA,TRAP,2014-06-22,39.1833,8.3
EU.ITA,TRAP,2014-06-22,39.1833,8.3
EU.ITA,TRAP,2014-06-22,39.1833,8.3
EU.ITA,TRAP,2014-06-22,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
UNCL.FLEETS,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-20,39.1833,8.3
EU.ITA,TRAP,2013-06-16,39.2333,8.3667
EU.ITA,TRAP,2013-06-16,39.2333,8.3667
EU.ITA,TRAP,2013-06-16,39.2333,8.3667
EU.ITA,TRAP,2013-06-16,39.2333,8.3667
EU.ITA,TRAP,2013-06-16,39.2333,8.3667
EU.ITA,TRAP,2013-06-16,39.2333,8.3667
EU.ITA,TRAP,2013-06-16,39.2333,8.3667
EU.ITA,TRAP,2013-06-16,39.2333,8.3667
EU.ITA,TRAP,2013-06-16,39.2333,8.3667
EU.ITA,TRAP,2013-06-16,39.2333,8.3667
EU.ITA,TRAP,2013-06-16,39.2333,8.3667
EU.ITA,TRAP,2013-06-16,39.2333,8.3667
EU.ITA,TRAP,2013-06-16,39.2333,8.3667
EU.ITA,TRAP,2013-06-16,39.2333,8.3667
EU.ITA,TRAP,2013-06-16,39.2333,8.3667
EU.ITA,TRAP,2013-06-16,39.2333,8.3667
EU.ITA,TRAP,2013-06-16,39.2333,8.3667
EU.ITA,TRAP,2013-06-16,39.2333,8.3667
EU.ITA,TRAP,2013-06-16,39.2333,8.3667
EU.ITA,TRAP,2013-06-16,39.2333,8.3667
EU.ITA,TRAP,2013-06-16,39.2333,8.3667
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
EU.ITA,TRAP,2013-07-02,39.1833,8.3
